customer_id,first_name,last_name,email,phone,address,city,state,country,postal_code,age,gender,fitness_goal,dietary_preference,registration_date,last_login_date,subscription_status,loyalty_points
CUSTE2282D2A9D62,David,Chaudhuri,max22@example.org,03223524164,"51/82, Chander Road",Delhi,Telangana,India,028672,41,Female,Muscle Gain,Gluten-Free,2025-08-28,2025-09-05 13:44:42,False,2176
CUSTA436E04D5AA1,Baghyawati,Doctor,adweta38@example.org,6364785957,"68, Loyal Chowk",Hyderabad,Tamil Nadu,India,547273,33,Male,Weight Loss,Non-Vegetarian,2024-08-14,2024-11-10 22:22:44,False,7304
CUSTDC3AE239DA9B,Krishna,Mutti,nayarrajeshri@example.com,9678170795,"16, Vyas Circle",Jaipur,Uttar Pradesh,India,498879,39,Other,Muscle Gain,Gluten-Free,2024-09-30,2024-10-03 17:14:31,False,7899
CUST94E94695927B,Gagan,Halder,hkapoor@example.org,3988410057,"61/063, Pillay Path",Lucknow,Rajasthan,India,296846,28,Other,General Fitness,Gluten-Free,2025-09-08,2025-09-17 08:17:54,False,6958
CUST5A7B37F3B45B,Rachit,Deol,daksha45@example.net,+919689594182,"60
Guha Marg",Bangalore,Delhi,India,683470,48,Other,Weight Loss,Vegan,2024-06-25,2024-12-22 12:49:11,True,87
CUST88CB01F7558E,Nitara,Pingle,zaid36@example.com,00295360830,"H.No. 09, Dass Ganj",Lucknow,Tamil Nadu,India,286416,43,Male,Weight Loss,Vegan,2024-06-29,2025-08-14 10:27:26,False,1634
CUST37ADB731FE9E,Anya,Yohannan,dhawanrachit@example.com,04660102458,"10/34, Kumar Nagar",Bangalore,Delhi,India,453291,39,Female,Weight Loss,Vegetarian,2024-06-13,2025-07-22 21:24:00,True,9307
CUST1A0CBF9250EF,Girik,Chada,dsule@example.net,08969010003,"401
Om Marg",Kolkata,Maharashtra,India,063042,48,Female,General Fitness,Non-Vegetarian,2025-01-01,2025-07-19 22:23:06,False,7125
CUST693E38E23355,Faqid,Wali,abhiram87@example.com,+918820509953,"10, Chhabra Marg",Mumbai,Gujarat,India,637045,49,Other,Other,Vegetarian,2024-08-11,2024-10-02 03:53:50,True,2799
CUST5F0D3FCBF68F,Teerth,Rege,lakshmi07@example.com,+915100892424,"H.No. 632
Deep",Delhi,Telangana,India,403361,46,Other,Endurance,Vegetarian,2024-05-19,2025-02-12 07:21:06,True,8764
CUSTB2005E2B79C3,Azaan,Sidhu,lekha31@example.com,7725204140,"48, Apte Chowk",Chennai,Gujarat,India,357806,48,Other,Muscle Gain,Vegan,2024-10-31,2025-04-26 11:25:09,True,3743
CUSTDEA9752B3B59,Bhavini,Khatri,nihal11@example.org,09451078603,"27/377
Hari",Bangalore,Delhi,India,795355,33,Female,Muscle Gain,Vegan,2024-04-01,2025-09-01 14:55:03,False,4098
CUST0022CD1DDE21,Nidra,Chadha,odhaliwal@example.net,+917392307930,"H.No. 97
Gandhi Zila",Bangalore,Delhi,India,617965,36,Female,Muscle Gain,Non-Vegetarian,2024-09-13,2025-01-07 18:23:34,True,3550
CUST7C14CE419FEE,Rishi,Khalsa,rayaansachar@example.org,2379947169,"288
Yogi Circle",Jaipur,Rajasthan,India,657818,46,Male,Other,Gluten-Free,2025-03-18,2025-04-23 15:20:29,True,8558
CUSTC15D7304425B,Mohammed,Badal,tanish25@example.org,6715404358,"H.No. 282
Kale Ganj",Bangalore,Tamil Nadu,India,641357,18,Other,General Fitness,Vegan,2023-12-02,2024-07-02 11:32:27,False,4399
CUSTC2E0F630F68F,Zayan,Mander,priya30@example.org,05170262043,"95, Kapoor",Kolkata,West Bengal,India,363420,40,Other,Endurance,Vegan,2023-11-04,2025-02-26 01:29:53,True,5509
CUST17A5F250092E,Devika,Murthy,krishrana@example.org,9965174659,"H.No. 847, Bhattacharyya Marg",Mumbai,Gujarat,India,293709,32,Female,Muscle Gain,Vegetarian,2024-07-19,2025-01-07 08:34:22,True,9468
CUST92B2CD65AECE,Shivani,Kuruvilla,george49@example.org,4471741020,"04/11
Puri Road",Bangalore,Karnataka,India,455810,27,Male,Endurance,None,2024-02-25,2024-09-22 18:51:36,True,4988
CUST3653E2CAFF75,Rachana,Khanna,pandra@example.net,4188927325,"H.No. 902, Luthra Zila",Hyderabad,Tamil Nadu,India,071698,35,Male,Other,Vegetarian,2025-09-11,2025-09-11 20:43:29,True,8805
CUSTF64AF00B2DE9,Vedhika,Gour,ira77@example.org,4290151764,"790
Sridhar Path",Bangalore,Tamil Nadu,India,538516,46,Other,Endurance,None,2025-09-09,2025-09-18 04:18:35,True,1820
CUSTCECC58637AE1,Samesh,Bassi,mnadkarni@example.org,06041919596,"21
Chad Road",Bangalore,Delhi,India,363636,27,Other,Muscle Gain,Non-Vegetarian,2025-08-23,2025-08-26 00:42:48,False,3920
CUST125BE57AE9C3,Lekha,Natt,radhakrishnanfinn@example.com,3594704064,"H.No. 21, Sarkar Zila",Lucknow,Delhi,India,763211,30,Female,Endurance,None,2025-07-28,2025-08-12 07:35:09,True,3492
CUSTAF083826AA96,Chaitanya,Merchant,pantsiddharth@example.net,6456515223,"H.No. 44, Iyengar Path",Chennai,Maharashtra,India,030180,42,Other,Weight Loss,Non-Vegetarian,2025-04-25,2025-04-30 06:05:33,True,2789
CUSTAF2961359EDF,Balvan,Kuruvilla,liambhatti@example.org,05050247118,"60/08
Parsa Ganj",Pune,Delhi,India,023653,49,Other,General Fitness,Vegetarian,2023-12-29,2024-08-25 21:10:08,False,3080
CUSTEE4ADE388709,Ekbal,Seshadri,gdara@example.org,+919772699601,"791, Bhalla",Jaipur,Gujarat,India,299963,41,Female,General Fitness,Vegetarian,2023-09-29,2025-02-22 11:20:30,True,8696
CUSTF62D7C95E500,Samar,Sekhon,barkha87@example.net,00765694713,"H.No. 810, Sehgal Street",Ahmedabad,Delhi,India,930619,50,Male,Endurance,Gluten-Free,2023-12-08,2024-09-25 13:16:32,False,8734
CUST119A5EC6CCEC,Mitali,Kumar,warinder71@example.net,06020948538,"31, Chakrabarti Nagar",Lucknow,Karnataka,India,115599,42,Male,Muscle Gain,Non-Vegetarian,2025-08-06,2025-08-17 15:09:19,False,4806
CUSTA7CEC18AB0E9,Samaksh,Dani,xavierbala@example.net,01148364306,"H.No. 29, Sandhu Chowk",Jaipur,West Bengal,India,634299,42,Other,General Fitness,Gluten-Free,2024-05-20,2025-01-26 10:03:19,True,5716
CUSTD6CF468D033E,Qasim,Mannan,lipika75@example.org,06284244532,"H.No. 80
Pall Circle",Chennai,West Bengal,India,496002,41,Female,Endurance,Gluten-Free,2024-05-25,2025-01-26 21:43:30,True,2072
CUSTD632D35C4A1B,Veer,Basu,kprabhu@example.org,+912275267943,"H.No. 112, Aggarwal Ganj",Bangalore,Uttar Pradesh,India,420575,49,Male,Endurance,Vegetarian,2025-01-18,2025-04-15 14:19:14,False,9776
CUST3A584B0EF7DA,Ethan,Deol,karanikita@example.com,5257848331,"H.No. 295
Seshadri Chowk",Pune,Rajasthan,India,267595,21,Male,General Fitness,Gluten-Free,2024-01-02,2025-07-22 04:48:23,False,7557
CUSTAA60E8C6A133,Qasim,Gole,dipta81@example.com,1051424690,"H.No. 96, Chander Street",Ahmedabad,Uttar Pradesh,India,836881,39,Male,Endurance,Non-Vegetarian,2024-10-17,2025-01-31 22:22:38,True,396
CUST473E21C3F553,Vedhika,Mohan,mukherjeeekaja@example.com,+912326155843,"57/83
Kata Marg",Delhi,Gujarat,India,542789,27,Male,Muscle Gain,Gluten-Free,2023-11-27,2025-02-15 22:19:49,False,4191
CUST938C442E6921,Zinal,Sachar,thakurudant@example.org,+918064293138,"12/531
Manda Marg",Lucknow,Karnataka,India,549785,38,Female,Muscle Gain,None,2025-01-11,2025-04-08 02:28:49,True,4169
CUST2EDD3B23934A,Wahab,Goyal,gaurikasankar@example.com,02854819243,"H.No. 50, Chahal Nagar",Delhi,Uttar Pradesh,India,468425,32,Other,General Fitness,Gluten-Free,2024-05-20,2025-05-08 07:54:20,False,9983
CUST690B9426B9B2,Wyatt,Parsa,bhanumatipant@example.org,2464935062,"929
Prashad Zila",Hyderabad,Telangana,India,725896,47,Male,Weight Loss,None,2025-04-08,2025-07-03 17:34:00,False,4729
CUSTFE757996F998,Ikshita,Thakur,oviya86@example.org,+910081798102,"H.No. 430, Palan Circle",Kolkata,Uttar Pradesh,India,431286,50,Male,Endurance,Gluten-Free,2024-02-10,2024-08-26 20:04:52,False,7308
CUSTA36EDFB928C9,Gayathri,Mahajan,sprakash@example.net,06305164988,"39/05, Palla Path",Delhi,Delhi,India,567938,37,Male,Endurance,Vegetarian,2024-12-20,2025-08-29 08:24:07,True,3020
CUST1A6F092F3184,Nathaniel,Bawa,simon47@example.com,+912404890118,"H.No. 99
Bhandari Circle",Mumbai,Gujarat,India,564427,47,Female,General Fitness,None,2025-06-04,2025-06-23 07:57:13,True,4518
CUST18B3C70E93B1,Ishanvi,Sethi,udyati84@example.org,07130178903,"H.No. 89
Dubey Circle",Hyderabad,West Bengal,India,767347,39,Female,Other,Non-Vegetarian,2025-02-23,2025-04-22 06:42:58,True,7574
CUST91653370710D,Azad,Dey,adweta88@example.org,01867026922,"H.No. 483
Anand Road",Chennai,Gujarat,India,646707,49,Male,Muscle Gain,None,2025-08-15,2025-08-19 13:35:38,False,5987
CUSTF9F014F9EE92,Kavya,Prabhu,bhavini61@example.org,3833167155,"930
Lad Circle",Ahmedabad,West Bengal,India,113040,29,Female,Weight Loss,Gluten-Free,2025-06-30,2025-09-08 13:02:22,False,1014
CUST75F159F1F41B,Tara,Kar,dmunshi@example.net,4009881318,"144, Saran Marg",Lucknow,Uttar Pradesh,India,353565,41,Other,General Fitness,None,2025-07-23,2025-08-09 07:37:20,False,877
CUSTC1FA689AE633,Ayushman,Khatri,sahnisathvik@example.org,4663672939,"650, Aggarwal Zila",Lucknow,Uttar Pradesh,India,777831,41,Female,Endurance,Non-Vegetarian,2024-12-06,2025-02-17 11:07:52,False,2022
CUST34E6E21D4D10,Ishaan,Gera,suleaayush@example.com,02347369188,"H.No. 15
Krishna Chowk",Bangalore,Karnataka,India,658715,31,Female,Other,None,2025-06-20,2025-09-13 21:55:20,False,5546
CUSTBAD21B205C22,Kashish,Tank,robert39@example.net,01533267691,"27, Vyas Chowk",Delhi,Rajasthan,India,632244,40,Female,Muscle Gain,Gluten-Free,2025-08-09,2025-09-12 07:46:51,True,6740
CUST3880A2F01258,Ikbal,Johal,anazareth@example.com,02674567646,"85/81
Doctor Path",Lucknow,Gujarat,India,219482,44,Male,Other,Vegetarian,2024-09-23,2025-05-17 18:39:12,False,4024
CUSTEC52D419EF68,Zarna,Loyal,gsolanki@example.org,01046644156,"671, Sundaram Ganj",Pune,Tamil Nadu,India,301550,47,Other,General Fitness,None,2025-04-28,2025-06-07 06:45:36,True,6591
CUSTFA3B4218B92C,Hiral,Shankar,yahvi75@example.org,04595695900,"12/364
Dixit",Mumbai,Tamil Nadu,India,968628,25,Female,Weight Loss,Gluten-Free,2023-11-25,2023-11-26 12:02:33,True,1584
CUST7BA115F9BD0E,Yuvraj,Chand,zarnasubramaniam@example.net,08806729369,"H.No. 61, Bawa Circle",Pune,Tamil Nadu,India,416418,34,Female,Other,None,2024-06-15,2025-07-24 00:34:33,True,6561
CUST1BF2671C2FAE,Rishi,Sahota,vkrish@example.net,+917072460970,"316, Morar Ganj",Pune,Uttar Pradesh,India,087718,41,Female,General Fitness,Non-Vegetarian,2024-09-13,2024-09-21 20:52:02,True,8551
CUSTC17CF0897202,Sudiksha,Gara,jagvi81@example.net,+913375408287,"28/21
Viswanathan Circle",Pune,Rajasthan,India,666386,39,Male,General Fitness,Vegetarian,2023-11-16,2024-08-17 20:55:30,False,5359
CUST374C0783517B,Joshua,Subramanian,ishanvichakraborty@example.org,05051158908,"69/351
Sawhney Circle",Mumbai,Uttar Pradesh,India,492683,43,Female,Weight Loss,Vegan,2025-08-17,2025-09-15 21:09:51,True,4019
CUST5D380E81B38D,Liam,Palla,gandhiarunima@example.net,03367272187,"45/66, Mitter Zila",Hyderabad,Karnataka,India,426038,25,Male,Endurance,None,2024-10-13,2025-09-09 03:48:16,True,879
CUSTF51A2C55028E,Tanvi,Mannan,ikbal75@example.com,0623536569,"H.No. 261
De Chowk",Bangalore,Uttar Pradesh,India,675162,32,Female,Endurance,Vegan,2024-06-07,2024-10-16 03:41:16,False,8770
CUSTBEC6979EC5D9,Falguni,Dugal,raksha21@example.org,09059226828,"97/240, Naik Path",Ahmedabad,Uttar Pradesh,India,036017,32,Other,Other,Non-Vegetarian,2023-10-31,2024-09-06 21:22:16,False,8016
CUST673A5F0E6B1D,Dalbir,Bir,ybarad@example.net,9693602526,"20/94, Minhas Road",Jaipur,Telangana,India,517188,27,Male,Endurance,None,2025-03-27,2025-04-20 23:17:16,False,5168
CUSTE5E9BCD59C16,Atharv,Bhatti,qrout@example.net,6453257972,"05/941
Merchant Ganj",Pune,Gujarat,India,682797,48,Male,Endurance,Gluten-Free,2024-04-13,2025-04-30 16:59:42,False,8508
CUSTADF9FA713D56,Benjamin,Purohit,kuruvillawilliam@example.com,+911767814351,"400, Ganguly Chowk",Hyderabad,Rajasthan,India,370231,40,Male,Weight Loss,None,2024-05-03,2025-03-15 06:35:45,True,3198
CUST7D684A46E587,Faris,Keer,advika76@example.com,06354937362,"33
Gulati Road",Ahmedabad,Rajasthan,India,548892,43,Male,Muscle Gain,Vegan,2023-09-19,2024-11-06 17:36:35,True,5960
CUSTC683AC4594D1,Onkar,Peri,chandani85@example.net,9175969659,"31/702, Sunder Street",Mumbai,Uttar Pradesh,India,953180,41,Other,Muscle Gain,Non-Vegetarian,2024-10-20,2025-08-18 00:24:13,False,9212
CUST9C18A824E18C,Hemani,Panchal,vmagar@example.org,07971710896,"H.No. 35
Deshpande Zila",Hyderabad,West Bengal,India,203473,23,Male,Weight Loss,Gluten-Free,2024-07-26,2024-10-10 17:21:13,True,3058
CUSTD4944DE0351F,Janaki,Sethi,aahana72@example.net,0672570558,"H.No. 991
Dube Chowk",Mumbai,Tamil Nadu,India,690731,27,Other,Muscle Gain,Non-Vegetarian,2025-07-21,2025-09-05 14:47:16,True,3428
CUSTD35D01C800C3,Dalbir,Roy,rsachdev@example.com,08644292835,"82, Thakkar Street",Kolkata,Gujarat,India,386940,18,Female,Other,Gluten-Free,2024-06-01,2024-12-09 10:03:59,True,5272
CUST5DA75743239F,Naveen,Deep,anjali30@example.com,00669546109,"80/74
Bakshi",Pune,Uttar Pradesh,India,429303,37,Male,Endurance,Vegan,2023-11-18,2025-04-02 15:34:36,True,6273
CUSTFE89506EAEB5,Krishna,Brahmbhatt,chokshijanani@example.net,+913732218824,"61/267
Lal Chowk",Bangalore,Telangana,India,841616,24,Other,Weight Loss,None,2025-06-27,2025-08-22 02:53:55,True,6862
CUST5C31FB7BCEF2,Pushti,Badami,nramakrishnan@example.net,+914038934568,"22/02
Bajwa Chowk",Kolkata,Tamil Nadu,India,959217,42,Female,Muscle Gain,Non-Vegetarian,2024-09-10,2025-03-28 00:57:20,True,7109
CUSTF64C28E46AB0,Raagini,Shetty,saksham35@example.com,00672296829,"52, Doctor Ganj",Mumbai,Tamil Nadu,India,718462,35,Other,Endurance,Vegan,2025-09-08,2025-09-17 09:16:09,True,2058
CUST933C474BEA99,Amrita,Talwar,sampathnirja@example.org,2451939759,"44
Dyal Zila",Jaipur,Rajasthan,India,944898,25,Male,Endurance,Vegan,2024-05-22,2024-08-13 16:59:42,False,1695
CUST076F91A2A367,Pooja,Kade,harsharora@example.com,01686487529,"H.No. 901, Pillay Street",Ahmedabad,Uttar Pradesh,India,891541,19,Female,Muscle Gain,Gluten-Free,2023-10-17,2024-08-05 08:49:13,True,4321
CUST1A269208D6AD,Lopa,Char,lavanya60@example.com,1428715638,"43/911, Krish Path",Pune,Maharashtra,India,917177,35,Male,General Fitness,Gluten-Free,2024-09-28,2025-02-18 23:41:35,False,7446
CUSTDAFDDFF1D99E,Meghana,Badal,andrewthaman@example.com,+919555226599,"64
Ram Zila",Jaipur,Rajasthan,India,892923,24,Male,Other,Non-Vegetarian,2024-10-03,2024-11-16 23:46:14,False,4882
CUST0DF8B07CE7A8,Janaki,Borde,boravritti@example.net,04757503835,"H.No. 03
Bumb Chowk",Hyderabad,Tamil Nadu,India,857635,44,Male,Muscle Gain,Vegetarian,2025-05-21,2025-09-13 19:36:15,False,2914
CUST14A9942B39D1,Alka,Thakur,lalshaurya@example.net,9597108915,"708
Deo",Kolkata,Rajasthan,India,219463,48,Other,General Fitness,Vegetarian,2024-09-26,2025-07-26 09:37:56,True,8671
CUST578FCD468110,Damyanti,Bahri,nathaniel24@example.com,00623317842,"15/52, Balakrishnan Chowk",Kolkata,Rajasthan,India,382743,33,Male,Muscle Gain,Vegetarian,2023-10-04,2025-02-08 11:13:33,True,2877
CUST172D271B6E4E,Ekbal,Lal,faqid60@example.com,08484432256,"H.No. 492
Bhalla Chowk",Pune,Tamil Nadu,India,438067,49,Female,Muscle Gain,Non-Vegetarian,2025-05-15,2025-05-23 13:47:26,False,7525
CUSTEAD7F545DE79,Vanya,Bajwa,karbaljiwan@example.org,+916907911916,"H.No. 23
Bhatia Circle",Chennai,Maharashtra,India,640811,22,Male,General Fitness,Vegetarian,2023-11-16,2025-08-13 10:54:59,False,4854
CUSTD58F5A636507,Lucky,Yogi,qdivan@example.com,05943516363,"H.No. 37, Chandra Road",Jaipur,Tamil Nadu,India,043141,21,Other,Endurance,Vegetarian,2024-01-03,2024-07-10 12:30:31,False,6515
CUST68209ACDD489,Shaurya,Hans,laksh17@example.net,00459901076,"77
Halder Marg",Mumbai,Rajasthan,India,320835,23,Other,Weight Loss,Non-Vegetarian,2024-02-21,2024-08-31 14:42:03,True,9787
CUST0E6B8A187CE8,Onveer,Pradhan,mukhopadhyayfalguni@example.org,+912766685336,"H.No. 55, Nagi Road",Chennai,Delhi,India,451429,31,Other,Endurance,Vegetarian,2024-02-12,2024-09-03 01:56:20,False,932
CUST4F7F824910AD,Nilima,Bava,trout@example.net,5253441491,"63/350
Dutta Ganj",Bangalore,Delhi,India,302302,25,Male,Endurance,Vegetarian,2025-01-15,2025-07-14 18:21:08,False,5279
CUST605A43870894,Hiral,Dalal,tararamesh@example.org,5818530806,"27/118, Gala Circle",Ahmedabad,Delhi,India,742520,34,Other,Muscle Gain,Non-Vegetarian,2024-06-11,2025-02-20 18:53:47,True,7712
CUSTDE8632E78810,Advaith,Warrior,shivansh27@example.net,6848012032,"564
Dugar Ganj",Kolkata,Maharashtra,India,754215,46,Male,Endurance,Vegan,2023-12-13,2025-04-01 06:22:09,False,2812
CUST712A3405C447,Jai,Sanghvi,ekapad29@example.org,7029158692,"26/57, Kala Ganj",Bangalore,Telangana,India,141917,35,Male,Muscle Gain,Non-Vegetarian,2025-03-06,2025-06-03 04:55:33,True,9101
CUST90E8BDBA9464,Jhalak,Venkatesh,bgour@example.com,+913084602667,"H.No. 292
Samra Road",Hyderabad,Karnataka,India,610590,21,Female,General Fitness,Gluten-Free,2025-07-13,2025-07-30 12:20:07,False,4486
CUST961A715D7EB3,Indrajit,Thakur,barkhamangal@example.org,04990004561,"390, Issac Zila",Chennai,Gujarat,India,402007,18,Female,Other,Vegan,2023-12-31,2025-06-12 08:20:24,False,7670
CUST4E5957F7A4DB,Yoshita,Pillay,bawadhruv@example.org,+912094737594,"H.No. 622, Parmar Road",Kolkata,Delhi,India,640409,23,Female,General Fitness,Vegetarian,2024-05-11,2024-07-02 21:34:21,False,7480
CUST4040ABEED337,Daniel,Sengupta,pdevan@example.net,0961750748,"H.No. 786, Dyal Zila",Kolkata,Telangana,India,292917,42,Other,Other,Non-Vegetarian,2024-04-18,2025-07-29 17:56:32,False,746
CUSTC3FC2D2330B7,Garima,Sachdeva,maanasgrewal@example.net,2354019932,"H.No. 840
Badal Marg",Pune,Telangana,India,570178,31,Other,Muscle Gain,Non-Vegetarian,2024-05-01,2025-05-30 18:13:06,False,6417
CUST3F92E49F5273,Varsha,Verma,xbehl@example.net,9883364788,"83/788
Shenoy Road",Chennai,West Bengal,India,507529,19,Other,Weight Loss,Vegetarian,2024-03-31,2025-03-06 21:21:07,True,8568
CUST4DED9E28DDEE,Jai,Goyal,dalialekha@example.net,7252198755,"91
Nayar Circle",Mumbai,Uttar Pradesh,India,396139,30,Male,General Fitness,None,2024-08-05,2025-01-12 04:06:10,True,1387
CUST46CAF751A083,Niharika,Chand,walisara@example.net,04413283386,"328
Krish",Chennai,Karnataka,India,737065,20,Other,General Fitness,Gluten-Free,2024-07-17,2025-08-11 08:10:59,True,2648
CUST464CC02C54AB,Nathaniel,Grover,gagangulati@example.com,0006748323,"70/02
Patla Path",Delhi,Telangana,India,684775,37,Female,Other,Gluten-Free,2025-03-01,2025-06-15 02:46:51,True,3721
CUST0F7F7409BA09,Bahadurjit,Dar,skulkarni@example.com,06802311538,"H.No. 55
Chanda Path",Ahmedabad,Delhi,India,249217,20,Male,Muscle Gain,None,2024-11-02,2025-03-04 00:19:31,True,1429
CUSTA2D9671D5AB8,Chandresh,Bala,rmohan@example.net,1108876110,"H.No. 78, Rout Road",Jaipur,Karnataka,India,536618,47,Other,Muscle Gain,Gluten-Free,2025-01-16,2025-05-03 14:26:19,True,2295
CUST1A8931BE80B4,Anita,Sastry,qissac@example.net,2798768765,"196, Nagar Circle",Lucknow,Maharashtra,India,799649,42,Female,Muscle Gain,Non-Vegetarian,2024-07-27,2024-08-29 15:02:01,True,9411
CUSTE2FC19F123D9,Elijah,Venkataraman,dominic49@example.net,02972036901,"57/41
Boase Chowk",Lucknow,Rajasthan,India,448251,30,Other,Other,Gluten-Free,2023-10-27,2024-07-15 04:27:51,True,3605
CUST348261959679,Prisha,Dua,niteshpatel@example.com,01280414382,"74/464
Swamy Street",Delhi,Telangana,India,198201,43,Other,General Fitness,Gluten-Free,2024-06-03,2025-01-13 14:35:15,True,3106
CUST73ADE17CCADF,Zaitra,Oza,rajagopalannicholas@example.com,9263351963,"555
Radhakrishnan Road",Bangalore,West Bengal,India,323256,29,Other,Endurance,Vegan,2025-01-19,2025-09-12 21:43:11,True,4522
CUST37EF59F974C9,Ishanvi,Samra,raujanya@example.com,3516908451,"90/60
Bhasin Circle",Bangalore,Delhi,India,661593,37,Male,Endurance,Vegetarian,2025-08-13,2025-09-08 02:18:13,False,1682
CUSTB9EE8EF98ED5,Ekani,Rajan,sarannaksh@example.org,7821351435,"17/507
Kalla Marg",Ahmedabad,Telangana,India,031669,41,Other,Other,Non-Vegetarian,2024-02-20,2024-11-23 07:44:14,False,7380
CUSTB981BADC8C22,Nachiket,Natarajan,nitesh13@example.net,02216031097,"39/444, Savant",Delhi,Tamil Nadu,India,190410,47,Female,Weight Loss,Gluten-Free,2024-01-21,2024-10-16 02:24:19,True,6080
CUST9657983B9FF0,Aachal,Rajagopal,bakhshikala@example.org,1779176697,"60
Buch",Delhi,Karnataka,India,997137,34,Other,Weight Loss,None,2025-04-23,2025-09-05 19:38:01,False,5580
CUSTEE1261FDE8B3,Tanveer,Chacko,virajkale@example.com,7072549627,"H.No. 014
Dave Road",Pune,Delhi,India,225170,34,Female,Weight Loss,Non-Vegetarian,2024-12-14,2025-07-12 14:21:38,True,9007
CUSTF7F536FC6D2A,Darsh,Sibal,kevinkapadia@example.net,04196098891,"042, Choudhry Zila",Delhi,Delhi,India,669195,21,Other,Endurance,Vegetarian,2024-06-13,2024-11-30 15:25:06,True,4164
CUST76FCE569B021,Gagan,Ratta,gayathrikhatri@example.org,+914970083621,"28
Sen Circle",Kolkata,Maharashtra,India,934288,34,Other,General Fitness,Vegan,2023-12-06,2024-04-08 07:54:20,True,2200
CUSTDBEDA01A77FC,Vaishnavi,Soman,ekala@example.com,8480017395,"63/16
Tandon",Jaipur,Maharashtra,India,424004,50,Female,Weight Loss,Gluten-Free,2023-11-02,2024-05-18 18:33:44,False,9159
CUSTFEF2C7175E4B,Naksh,Panchal,vkari@example.net,0227053065,"73, Jain Zila",Pune,West Bengal,India,827221,23,Female,Other,Gluten-Free,2024-09-13,2025-06-11 13:13:52,True,8166
CUST5D16AB67A752,Aarnav,Mani,mthaman@example.net,+916264588068,"H.No. 848, Parikh Chowk",Lucknow,Karnataka,India,085195,30,Other,Other,Non-Vegetarian,2025-02-22,2025-03-06 23:50:54,True,173
CUST81BF5F41834B,Brinda,Kumer,rachanabhagat@example.org,01846044117,"H.No. 06, Shah Nagar",Bangalore,Gujarat,India,111042,31,Female,Muscle Gain,Gluten-Free,2024-08-16,2024-11-26 09:10:43,True,3536
CUSTFE089932E425,Hemang,Sharaf,grewalleela@example.org,05109708089,"30/38, Verma Path",Jaipur,Tamil Nadu,India,335150,23,Other,Weight Loss,Vegan,2024-06-20,2025-01-13 19:13:56,True,9988
CUSTA020E25CCC02,Ubika,Mutti,fitanbahl@example.org,+914259414927,"H.No. 529, Bali Road",Ahmedabad,West Bengal,India,452493,35,Female,Other,Non-Vegetarian,2025-08-13,2025-09-15 09:19:22,False,2778
CUST7B239865BDA1,Laban,Kalla,onarain@example.net,6706864936,"H.No. 221, Pau Chowk",Hyderabad,Gujarat,India,123548,27,Female,Endurance,Gluten-Free,2023-11-28,2023-12-29 22:28:53,False,9019
CUST3606268762EE,Frado,Minhas,aishani74@example.org,+912359461042,"H.No. 25, Iyer Nagar",Hyderabad,Tamil Nadu,India,300260,37,Other,General Fitness,Vegan,2024-10-01,2024-12-23 05:38:10,True,5257
CUST32F636D5325C,Hamsini,Salvi,elalla@example.com,+918209848136,"54/48
Shanker Path",Kolkata,West Bengal,India,027410,43,Female,Weight Loss,Non-Vegetarian,2025-03-02,2025-07-06 05:48:44,True,3443
CUSTAA1929D3FE1B,Falguni,Tella,charitadatta@example.org,9201223543,"66/358, Dara",Bangalore,Delhi,India,439673,20,Male,Weight Loss,None,2025-04-02,2025-05-27 14:51:08,False,6761
CUSTD7751A1A012D,Ati,Deshpande,vsaraf@example.net,09586684501,"H.No. 53, Ratti Chowk",Bangalore,West Bengal,India,626929,43,Male,General Fitness,Gluten-Free,2024-08-24,2025-02-12 10:51:42,True,4750
CUST0C7235DE5E6D,Ishwar,Parmer,gauridara@example.net,02786000540,"H.No. 29, Subramaniam Marg",Pune,Maharashtra,India,548730,32,Other,Muscle Gain,Vegetarian,2024-02-15,2024-10-08 03:50:27,True,9205
CUST85DB3AA804F4,Frado,More,kurianjeet@example.com,+919762415445,"361, Yogi Path",Pune,West Bengal,India,917572,25,Female,Muscle Gain,Vegetarian,2025-09-13,2025-09-15 10:30:06,True,4282
CUST915B150BE549,Maya,Kaul,sankarantanmayi@example.com,+914585344708,"64, Jain Street",Delhi,Tamil Nadu,India,888892,50,Other,Weight Loss,Gluten-Free,2025-05-14,2025-07-05 10:05:47,False,3768
CUST6ACC84A3CCEF,Wishi,Mishra,hhegde@example.net,3383801375,"74
Deo Circle",Delhi,Rajasthan,India,043435,48,Female,Muscle Gain,Vegetarian,2025-01-23,2025-03-19 21:53:19,True,3989
CUST3C692EC01053,Yatin,Chandran,etalwar@example.com,+919256341285,"H.No. 275, Seshadri Zila",Chennai,Telangana,India,948964,36,Other,Endurance,Vegan,2024-11-23,2025-05-14 16:11:32,False,4214
CUSTC73A7ACFA575,Baghyawati,Iyer,ekta72@example.com,02382705074,"H.No. 44, Gaba Zila",Hyderabad,Tamil Nadu,India,984597,42,Male,Weight Loss,Vegan,2025-03-25,2025-08-27 14:59:22,False,1071
CUSTBD44824FD3E4,Omya,Ganguly,janyabhardwaj@example.com,+913544494166,"H.No. 318, Sant Path",Kolkata,West Bengal,India,269083,50,Female,Endurance,None,2024-03-07,2025-07-24 02:13:59,False,1614
